NAME	RAJD	DECJD	F0	DIST
B1900+05	285.677585	5.94053	1.339445927984	3.6
B1900+06	285.709488	6.275947	1.48476895959	7
J1902+0723	285.5564	7.3975	2.0499674301	3.328
J1902+0809g	285.58	8.15	5.256794	13.851
J1902-1036	285.67666	-10.60361	1.270949152698	4.074
J1902+1141	285.50917	11.68486	2.4441500533	13.888
J1902-5105	285.5118675	-51.0991582	573.92104496683	1.645
B1900+01	285.874942	1.594036	1.371164754792	3.3
J1903-0258	285.87643	-2.971	3.31720316669	4.069
J1903+0327	285.77413839	3.455335864	465.135238339217	7
J1903+0415	285.868	4.25211	0.86850896567	7.599
J1903+0433g	285.83	4.55	0.071175	4.437
J1903+0534g	285.87	5.57	2.79603	5.883
J1903+0601	285.83697	6.02611	2.67296039604	5.887
B1900-06	285.908058	-6.53931	2.31540809127	12.449
J1903+0654	285.9803	6.9109	1.26385141176	5.923
J1903+0839g	285.97	8.65	216.450216	5.312
J1903+0845g	285.9	8.75	6.529973	4.297
J1903-0848	285.79696	-8.8159	1.12698324186	2.611
J1903+0851g	285.77	8.85	0.811708	2.548
J1903+0912	285.92542	9.21158	6.01270564706	11.845
J1903+0925	285.9799	9.4319	2.7999062123	6.256
J1903+2225	285.97062	22.42008	1.5356610027	5.756
J1903-7051	285.9116396	-70.8620725	277.94006243351	0.93
J1904+0004	286.052992	0.068136	7.16719146836	6.364
J1904+0056	286.02942	0.9497	2.28263881746	4.242
J1904-0150	286.23148	-1.84236	2.63582983361	5.305
J1904+0207g	286.18	2.12	198.412698	5.999
J1904+0358g	286.09	3.97	1.330601	12.102
J1904+0412	286.130758	4.20164	14.06570705975	4.578
J1904+0415g	286.02	4.25	4.320588	9.609
J1904+0451	286.2474367	4.865265	164.1397912192	4.401
J1904+0519g	286.03	5.32	0.59505	2.5
J1904+0535g	286.22	5.58	1.656287	2.429
J1904+0553g	286.07	5.88	203.665988	4.013
J1904+0603g	286.22	6.05	0.506347	6.075
J1904+0738	286.031387	7.647692	4.785643098539	6.154
J1904+0800	286.01458	8.0146	3.79730407243	10.966
J1904+0823g	286.18	8.38	0.663249	1.838
J1904+0836g	286.15	8.6	225.225225	2.926
J1904+0852g	286.23	8.87	161.550889	5.894
B1901+10	286.01037	10.19294	0.53862776663	5.496
J1904-11	286.14167	-11.50944	381.679389	4.659
J1904-1224	286.13867	-12.4004	1.331898217656	7.274
J1904-1629	286.21404	-16.4886	0.648755797479	25
J1904+33	286	33	2.4	9.134
B1902-01	286.36563	-0.94467	1.55476661906	7.644
J1905+0154A	286.3142	1.909	313.1908972	7.9
J1905+0400	286.36780598	4.00302306	264.242346143483	1.064
J1905+0414	286.25	4.23333	*	9.081
J1905+0450g	286.5	4.83	1.27665	9.912
J1905+0600	286.2681	6.0166	2.26649578998	8.797
J1905+0616	286.27854	6.27131	1.010401044919	4.952
J1905+0656g	286.44	6.93	0.398145	1.041
B1903+07	286.47343	7.15538	1.54311449326	4.98
J1905+0758g	286.45	7.97	0.838392	4.807
J1905+0902	286.331396	9.04236	4.581840341554	11.553
J1905+0920g	286.29	9.33	5.866135	11.55
J1905+0936g	286.35	9.6	0.611804	12.298
J1905+1034	286.33594	10.57436	0.579102438659	6.91
J1906+0055	286.70283546	0.9188572	358.48044708111	4.477
J1906+0414	286.7408	4.24151	0.958440460657	10.069
J1906+0454	286.6964154	4.9025117	480.01267196822	4.092
J1906+0509	286.7354	5.15989	2.51515580675	3.091
B1904+06	286.646854	6.68414	3.741464667847	7
J1906+0646g	286.56	6.77	2.812781	5.317
J1906+0649	286.54987	6.83	0.77726386327	4.966
J1906+0722	286.63	7.38217	8.9666688432	*
J1906+0724	286.59407	7.40633	0.65083398554	6.929
J1906+0746	286.70358	7.77386	6.940918295	7.4
J1906+0757g	286.67	7.95	17.485574	2.465
J1906+0822g	286.66	8.37	2.307124	7.037
J1906+0912	286.61858	9.2157	1.28974911667	7.414
J1906+1854	286.68629	18.90236	0.981264933	6.721
J1907+0249	286.92512	2.8281	2.84188243708	8.751
J1907+0255	286.82458	2.9174	1.61613383449	7.986
J1907+0345	286.8106	3.75294	4.16400754519	9.481
J1907+0534	286.8472	5.581	0.8784237673	11.835
J1907+0602	286.97808	6.03803	9.3779822336	2.37
J1907+0631	286.7659	6.52192	3.08977631356	3.4
J1907+0658g	286.89	6.97	4.580013	7.715
J1907+0709g	286.99	7.15	2.906132	5.397
J1907+0731	286.97829	7.52275	2.74969778755	4.994
J1907+0740	286.93382	7.6729	1.7400444818	5.81
J1907+0833	286.987683	8.566664	5.9656054404	8.31
J1907+0859	286.75797	8.9955	0.654860719376	4.989
J1907+0918	286.843504	9.308544	4.42268268368	8.223
J1907+0919	286.80971	9.32225	0.19236888	*
J1907+1149	286.9074	11.827	0.70414584243	7.551
B1904+12	286.79458	12.79331	1.20904749012	10.526
J1907-1532	286.77825	-15.5375	1.58168952978	3.475
B1905+39	286.8944	40.03492	0.8092202865133	2.46
J1907+57	286.75	57	2.358491	6.706
J1908+0457	287.0673	4.9614	1.1809263676	11.278
J1908+0500	287.02151	5.01512	3.436180663	5.845
J1908+0558	287.00832	5.97609	5.92847091341	10.615
J1908+0734	287.070875	7.57066	4.70914721426	0.669
J1908+0811g	287.18	8.18	5.505395	5.643
J1908+0833	287.08733	8.55875	1.95270271662	11.32
J1908+0839	287.07713	8.6664	5.3938234402	8.272
J1908+0909	287.03099	9.15344	2.97128562854	8.906
B1906+09	287.2448	9.2706	1.20442764264	5.561
J1908+0949g	287.03	9.82	110.497238	6.001
J1908+1035g	287.1	10.58	93.54537	0.671
J1908+1351	287.14712	13.8611	0.3149773134	6.884
J1908+2105	287.238725	21.0840906	389.95587978827	2.601
J1908+2351	287.1331	23.8616	2.648459209	5.405
B1907+00	287.396907	0.13271	0.98333409776	4.358
B1907+02	287.409627	2.91408	1.010273259436	4.5
J1909+0616	287.46337	6.2811	1.322763989	9.559
J1909+0641	287.37105	6.6905	1.348141403983	1.325
J1909+0657g	287.31	6.95	0.802639	1.806
J1909+0749	287.2842	7.8256	4.2165396656	8.286
J1909+0905g	287.41	9.08	0.66895	5.363
J1909+0912	287.333	9.2149	4.4853252272	7.608
J1909+0930g	287.45	9.5	0.494858	8.378
B1907+10	287.452845	11.0341789	3.5255695764	4.8
J1909+1132g	287.4	11.53	147.058824	8.104
J1909+1148	287.380746	11.81663	2.227442025412	7.126
J1909+1205	287.4645	12.0964	0.8134628618	10.13
J1909+1450	287.3623	14.8494	1.0039074133	4.411
J1909+1859	287.32752	18.98632	1.84348415434	2.447
J1909-3744	287.4476345132	-37.737384372	339.315687129889	1.14
J1910-0112	287.5654	-1.202	0.7349682846	8.105
J1910+0225	287.54316	2.42322	2.95985099519	7.932
B1907-03	287.623717	-3.16503	1.98174395507	14.441
B1907+03	287.53777	3.9745	0.42913614344	2.859
J1910+0435	287.54613	4.59153	1.50448468116	11.322
J1910+0517	287.65795	5.29892	3.2462479006	11.021
J1910+0534	287.6105	5.5692	2.2081521031	21.255
J1910-0556	287.56885	-5.94164	1.79337054324	3.822
J1910+0710	287.5578	7.17956	1.85650415521	5.974
J1910+0714	287.57749	7.23661	0.36867408202	3.679
J1910+0728	287.592	7.47697	3.072996052959	6.233
J1910+1017	287.60885	10.298358	2.43214991446	13.677
J1910+1026	287.70314	10.44792	1.8814922042	15.743
J1910+1054g	287.5	10.9	258.397933	4.372
J1910+1117g	287.61	11.28	0.756704	7.889
B1907+12	287.55641	12.5278	0.693605570599	8.139
J1910+1256	287.540422898	12.94040385	200.658805294298	1.496
J1910+56	287.67	56.92	2.924832	1.482
J1910-5959A	287.92814842	-59.97413969	306.167445835148	4
J1910-5959B	287.716898	-59.9835725	119.64873284502	4
J1910-5959C	287.7731467	-60.0165833	189.48987107047	4
J1910-5959D	287.718401	-59.9848553	110.67719198432	4
J1910-5959E	287.717322	-59.9839131	218.73385758998	4
J1910-5959F	287.716942	-59.985917	117.8481780116	4
J1911+00	287.95	0.62	0.1441	4.047
B1908+00A	287.79620654	1.0360392	276.35575461663	7.4
J1911+0101B	287.8023854	1.030678	185.7242772016	7.4
J1911+0751g	287.93	7.85	1.254847	5.573
J1911+0921	287.9437	9.36578	3.65354515394	6.412
J1911+0925	287.9978	9.42561	3.08777735214	8.147
J1911+0939g	287.91	9.65	2.736203	10.593
J1911+1051	287.92609	10.85743	5.2390899312	10.118
J1911-1114	287.95534304	-11.2395781	275.8053380433	1.069
J1911+1252g	287.87	12.87	36.71072	2.167
J1911+1301	287.88225	13.02406	0.98964658135	11.653
J1911+1336	287.998087	13.615278	3.33342176928	10.42
J1911+1347	287.980014475	13.792876623	216.171230573016	1.365
J1911+1758	287.98079	17.97939	2.1719968758	1.955
J1912+0934g	288.17	9.57	1.114243	4.025
B1910+10	288.19304	10.61156	2.44290034442	4.154
J1912+1105g	288.11	11.08	1.490957	4.348
J1912+1417g	288.13	14.28	315.457413	2.164
B1910+20	288.1805796	21.0760906	0.4478342454993	3.369
J1912+2525	288.07761	25.41726	1.60777844482	2.15
B1911-04	288.475723	-4.679911	1.21074785262	4.041
J1913+0446	288.46175	4.7683	0.61876215365	4.338
J1913+0523	288.34467	5.39967	1.510579895499	16.102
J1913+0618	288.3244942	6.3022992	198.93129209203	5.863
J1913+0657	288.38717	6.9568	0.79543034577	5.069
J1913+0832	288.25208	8.53475	7.4399777798	8.204
J1913+0904	288.33775	9.07928	6.1257324056	2.997
B1911+09	288.46958	9.61161	0.80517592894	4.337
J1913+1000	288.265	10.0007	1.19453163035	7.671
J1913+1011	288.334754	10.189714	27.84847205371	4.613
J1913+1037g	288.47	10.62	2.303033	7.889
J1913+1050	288.39735	10.84072	5.26129961343	5.446
J1913+1054g	288.28	10.9	2.219165	7.112
J1913+1102	288.3710592	11.034928	36.65016488379	7.14
J1913+11025	288.42798	11.04967	1.082401121651	11.411
J1913+1145	288.4328	11.7592	3.2672409162	13.817
J1913+1330	288.32487	13.509106	1.0829644010729	6.179
B1911+13	288.3514696	14.0145997	1.917645876757	5.263
J1913+3732	288.366196	37.53675	1.174979126543	7.584
J1914+0219	288.59914	2.32994	2.18566539717	14.386
J1914+0625	288.534829	6.416936	1.137799550785	8.333
J1914+0631	288.57183	6.5323	1.44131428222	1.776
J1914+0659	288.573529	7.019722	54.01953250261	8.467
J1914+0805	288.52295	8.08686	2.19539262108	10.671
J1914+0838	288.610211	8.645872	2.27252128588	8.071
J1914+1029g	288.6	10.48	0.402416	1.88
J1914+1054g	288.53	10.9	7.200979	7.767
B1911+11	288.54217	11.36769	1.6639004423	3.14
J1914+1228g	288.73	12.47	0.439068	7.309
J1914+1428	288.72477	14.4795	0.86242599125	6.514
J1915+0227	288.75884	2.46327	3.151529643192	10.203
J1915+0639	288.976362	6.662836	1.55245717093	8.874
J1915+0738	288.85333	7.6421	0.6482123004	1.404
J1915+0752	288.75808	7.86922	0.485834572714	3.566
J1915+0832g	288.77	8.53	0.368991	1.366
J1915+0838	288.80779	8.6499	2.9173503286	10.84
B1913+10	288.874962	10.162047	2.471871539032	7
J1915-11	288.8	-11.5	0.45935	5.495
J1915+1145	288.888013	11.761383	5.75880304823	7.153
J1915+1150	288.8192	11.8432	9.995906216	14.005
J1915+1410	288.89757	14.18097	3.36141095625	7.128
B1913+16	288.86666425	16.10760744	16.940537785677	4.167
B1913+167	288.82962	16.78569	0.618723247886	2.196
J1916+0741g	289.07	7.68	89.12656	8.442
J1916+0748	289.2146	7.8	1.845862664	11.779
J1916+0748g	289.25	7.8	1.152193	6.438
J1916+0844	289.0795	8.73528	2.27275169413	10.988
J1916+0852	289.1025	8.8767	0.45813851213	9.391
B1914+09	289.134769	9.857216	3.700216735057	1.904
J1916+1023	289.1538	10.3842	0.617917537	7.877
B1913+105	289.04883	10.51483	1.58990165369	8.148
J1916+1030g	289.19	10.5	2.862213	11.353
J1916+1225	289.083521	12.43165	4.39777933831	6.486
B1914+13	289.24446	13.21389	3.548050079	4.5
J1916-2939	289.13625	-29.65772	0.8008861232865	1.6
J1916+3224	289.01445	32.411028	0.87915973565	7.945
J1917+0743g	289.36	7.72	1.229302	8.247
J1917+0834	289.45355	8.58184	0.4695573383935	1.231
J1917+1046g	289.48	10.77	11.398609	4.865
J1917+1121g	289.36	11.35	1.959593	7.078
J1917+1259g	289.37	12.98	177.619893	3.637
B1915+13	289.4157767	13.8991881	5.13792812235	5.882
J1917+1411g	289.36	14.18	2.239842	3.968
J1917+1737	289.3499	17.62544	2.98752505056	5.53
B1915+22	289.4343	22.3802	2.34798414425	4.965
J1918-0642	289.700136342	-6.70969457	130.789516138759	1.111
J1918-1052	289.70103	-10.87955	1.25204624679	2.966
J1918+1311	289.69258	13.19014	1.1672031766	6.187
J1918+1340g	289.72	13.67	4.29203	11.865
B1916+14	289.59849	14.75167	0.8467233477	1.304
J1918+1536g	289.6	15.6	9.095043	3.83
J1918+1540g	289.58	15.67	233.64486	6.477
J1918+1541	289.5321	15.68756	2.6962681043	0.727
J1918+1547g	289.64	15.78	265.957447	2.185
B1917+00	289.9611312	0.3610339	0.786002629557	5.882
J1919+0134	289.93175	1.58236	0.62344778829	14.371
J1919+1314	289.88744	13.24369	1.750087931346	13.026
J1919+1527g	289.96	15.45	0.72915	16.926
J1919+1645	289.788512	16.75631	1.776861748854	5.414
J1919+1745	289.930592	17.75105	0.480458905198	4.094
J1919+23	289.85833	23.87944	215.982721	*
J1919+2621	289.920887	26.35818	1.5348909239	6.099
J1920-0950	290.23304	-9.8336	0.963554512982	6.186
J1920+1040	290.2308	10.6753	0.45130391517	10.151
J1920+1110	290.0555	11.1831	1.9612233953	6.319
J1920+1515g	290.09	15.25	0.623924	15.739
B1918+26	290.15989	26.844	1.273039063907	1.722
J1921+0137	290.3762819	1.6237608	400.5813533944	5.086
J1921-05	290.27	-5.38	0.448916	4.077
J1921-0510	290.37271	-5.16967	1.25904326788	5.604
J1921+0812	290.44877	8.21441	4.74724679867	2.896
J1921+0921	290.47286	9.35839	1.7784028636	6.139
J1921+1259g	290.32	12.98	1.744714	8.227
J1921+1340g	290.38	13.67	0.217252	25
B1919+14	290.35067	14.32141	1.61764503697	2.81
J1921+1505g	290.35	15.08	1.634254	10.631
J1921+1544	290.443635	15.738183	6.964967814769	9.038
J1921+1630	290.25059	16.5155	1.0678649447	5.097
J1921+1929	290.34729458	19.4895275	377.88018632311	2.434
B1918+19	290.26583	19.81241	1.217974753651	4.322
B1919+20	290.46499	20.0558	1.314610840274	3.292
B1919+21	290.436729	21.883958	0.7477741603725	0.3
J1922+1131	290.70946	11.53292	1.77912424934	10.486
J1922+1733	290.721742	17.556519	4.234222321235	5.36
B1920+20	290.53336	20.29926	0.852686908781	5.28
B1920+21	290.72305	21.17832	0.92770889396	4
J1922+58	290.5	58.5	1.88814	5.524
J1923-0408	290.79567	-4.1387	0.87011802908	1.236
J1923+1143g	290.91	11.72	2.693893	7.783
J1923+1521g	290.8	15.35	0.953507	6.995
B1921+17	290.78271	17.10261	1.82745464925	3.975
J1923+2022g	290.98	20.37	26.322717	4.626
J1923+2515	290.843717587	25.261272538	263.980714225521	1.201
J1923+4243	290.8135	42.72185	1.68012768584	4.684
J1924+1343g	291.08	13.72	174.825175	3.045
J1924+1509g	291.14	15.15	4.167535	6.358
J1924+1510g	291.01	15.17	2.005495	3.469
J1924+1628	291.18371	16.47714	2.66608189885	10.47
J1924+1631	291.22867	16.53022	0.34069385843	10.183
J1924+1639	291.012965	16.661321	6.327395203976	5.059
J1924+1713	291.13549	17.22583	1.318507618098	10.902
J1924+1917	291.10921	19.29011	0.78250835622	8.594
J1924+1923g	291.08	19.38	1.450873	9.824
J1924+1932g	291.2	19.53	2.57162	6.612
J1924+2027g	291.14	20.45	512.820513	5.294
J1924+2037g	291.14	20.62	1.46028	2.935
B1922+20	291.17	20.668	4.20538887	5.951
J1925+1532g	291.25	15.53	0.604193	4.202
J1925-16	291.28	-16.02	0.257347	7.935
J1925+1629g	291.29	16.48	243.309002	5.118
J1925+1636g	291.45	16.6	20.116677	1.536
J1925+1720	291.362629	17.34092	13.21720023548	5.048
J1925+19	291.36	19.07	0.5218245	8.329
B1923+04	291.601967	4.52543	0.931029279866	4.995
J1926-0652	291.65434	-6.87853	0.621575004134	5.286
J1926+0737	291.64058	7.61867	3.14404059506	8.722
J1926-1314	291.724312	-13.2344	0.20558011028	1.531
B1924+14	291.73844	14.58204	0.754761428671	5.649
J1926+1452g	291.73	14.87	3.283964	6.481
J1926+1614	291.709175	16.23855	3.2435317536	1.262
J1926+1631g	291.6	16.52	1.474078	4.822
B1924+16	291.688845	16.809106	1.72466480135	6
J1926+1857g	291.75	18.95	3.587701	9.569
B1924+19	291.59508	19.4699	0.74293532495	10.569
J1926+2016	291.575267	20.266981	3.343678917802	5.948
J1927+0911	291.85678	9.18492	3.44464999739	10.939
J1927+1430g	291.92	14.5	4.929022	5.626
B1925+18	291.79343	18.86903	2.07139573377	5.443
B1925+188	291.85404	18.94356	3.35217819248	3.1
B1925+22	291.78367	22.58258	0.698779588461	7.222
J1928-0108	292.07887	-1.14881	0.42270536055	9.696
J1928+1245	292.18914	12.7648261	330.94979452682	6.079
J1928+1443	292.0283	14.7198	0.98937514635	3.079
J1928+15	292.08	15.22	2.48139	5.746
J1928+1725	292.21667	17.42472	3.4501993	3.725
J1928+1746	292.177304	17.774894	14.5496012717	4.337
J1928+1809g	292.02	18.15	3.396047	9.328
J1928+1816g	292.04	18.27	94.87666	7.206
J1928+1839g	292.16	18.65	0.4423	2.502
J1928+1852g	292.02	18.87	1.261336	5.834
J1928+1902g	292.02	19.03	172.413793	1.495
J1928+1915g	292.25	19.25	1.026325	4.632
J1928+1923	292.02151	19.39203	1.223496304466	10.583
J1928+28	292	28	0.9	5.224
J1929+00	292.37	0.43	0.856971	1.497
J1929+1357	292.29425	13.95997	1.15350009753	4.768
J1929+16	292.32	16.35	1.887929	0.762
J1929+1615g	292.4	16.25	22.421525	6.109
J1929+1731g	292.27	17.52	0.250288	9.222
B1926+18	292.31992	18.74986	0.81935647438	3.324
J1929+19	292.38	19.08	2.9479755	11.736
J1929+1937g	292.29	19.62	1.773899	10.042
J1929+1955	292.323214	19.918864	3.878495427659	6.603
J1929+2121	292.267663	21.3563	1.381981852502	2.653
J1929+3817	292.27922	38.29931	1.228176467486	9.321
J1929+62	292.2	62.3	0.68681	11.972
J1929+66	292.2	66	1.2	7.973
B1927+13	292.50395	13.26975	1.31573412922	6.339
J1930+1357g	292.55	13.95	3.090808	5.601
J1930+1403g	292.57	14.05	311.52648	4.74
J1930+1408	292.578969	14.148719	2.34895995256	5.891
J1930+1722	292.62546	17.38144	0.621231324318	4.741
J1930+1852	292.62554	18.87058	7.307001256	7
J1930-1852	292.623815	-18.862853	5.390249757313	2.004
J1930+2441	292.6891602	24.6837678	173.38814681699	3.268
J1931-0144	292.88344	-1.73958	1.68446199761	1.387
J1931+1439	292.91847	14.66075	0.56204228069	6.123
B1929+15	292.98212	15.61597	3.18111287808	4.011
J1931+1817	292.969746	18.28355	4.2711051512	9.573
J1931+1952	292.982767	19.86986	1.995517617665	9.625
J1931+30	292.87	30.58	1.717841	3.722
J1931+42	292.8	42.5	*	4.234
B1929+10	293.058571	10.992606	4.41464565189	0.31
J1932+1500	293.19295	15.00617	0.53638518841	2.849
J1932+1756	293.030115	17.938142	23.90555115685	2.116
J1932+1916	293.08208	19.2775	4.8027301667	*
B1929+20	293.033431	20.346226	3.72831885206	5
B1930+22	293.09476	22.34764	6.9218635401	10.9
J1932-3655	293.025533	-36.917161	1.75002463079	6.724
J1933+0758	293.330862	7.968614	2.28595250957	11.157
B1930+13	293.343871	13.08055	1.077210400438	6.084
J1933+1726	293.3457617	17.447113	46.49598409213	4.072
J1933+1923g	293.49	19.38	2.690125	3.142
J1933+2038g	293.43	20.63	24.539877	8.474
B1931+24	293.40764	24.61101	1.22896880609	4.639
J1933+5335	293.2546	53.5953	0.4871930373	2.515
J1933-6211	293.3851112	-62.1963544	282.21231361528	0.65
J1934+1926	293.59021	19.44314	4.3292962132	3.176
J1934+2352	293.69246	23.88219	5.6043908581	12.207
J1934+5219	293.59951	52.33266	1.75919355395	7.564
J1935+1159	293.81698	11.98589	0.51552817782	8.421
B1933+16	293.9492746	16.2777739	2.787546496219	3.7
J1935+1726	293.76645	17.441239	238.0894677202	2.305
B1933+17	293.87487	17.75339	1.528098336216	4.85
J1935+1829	293.92879	18.49114	1.185469121334	8.616
J1935+2025	293.924754	20.42781	12.4815688643	4.598
J1935+2154	293.732	21.8967	0.3081683	*
B1933+15	294.00633	15.61	1.03376443187	4.624
J1936+18	294.01	18.08	17.13939	3.596
J1936+1952g	294	19.87	102.880658	8.576
J1936+2036g	294.17	20.6	30.376671	4.996
J1936+2042	294.11425	20.70125	0.71905023202	4.999
J1936+21	294.05	21.15	1.555307	8.072
J1936+217	294.25	21.72	31.66374	2.968
J1937-00	294.29	-0.28	4.164931	3.51
J1937+1505	294.318	15.0886	0.3480956461	6.45
J1937+1658	294.3537855	16.9784869	252.67407210877	3.259
B1935+25	294.2552267	25.7370656	4.97561445281	3.125
J1937+2950	294.44835	29.83383	0.603344173844	7.477
J1938+0650	294.47275	6.835	0.891613746	2.832
J1938+14	294.53	15.1	0.34453	2.575
J1938+2010	294.53475	20.18103	1.45543065988	8.812
J1938+2012	294.6670012	20.2141186	379.63124577084	6.301
J1938+2213	294.559083	22.220189	6.01990518407	3.463
J1938+2659	294.66323	26.98749	1.132077460855	8.576
J1938+6604	294.737173	66.07547437	44.926049244297	3.38
J1939+10	294.8	10.75	0.433	3.552
B1937+21	294.91067162	21.583088706	641.928222127829	3.5
J1939+2352g	294.95	23.87	0.466127	12.266
B1937+24	294.77332	24.71545	1.5496608915	7.115
J1939+2609	294.926422	26.160108	2.14149933124	2.683
J1940+0239	295.1375	2.61139	0.81153	5.292
J1940-0902	295.22721	-9.03833	1.02200568492	1.859
J1940+2245	295.11518	22.76295	3.86231620496	8.081
J1940+2337	295.14786	23.62958	1.82874144354	8.468
J1940-24	295	-24	10.183299	3.905
J1940-2403	295.12	-24.05	0.5390034	6.306
J1940+26	295.05	26.02	207.74778	7.924
J1941+0121	295.31683	1.36097	4.6015632504	2.097
J1941-0746	295.3	-7.8	*	1.919
J1941+1026	295.38473	10.44044	1.1044916615	7.971
J1941+1341	295.27028	13.69178	1.78863967224	5.459
J1941+2525	295.33667	25.41814	0.433622631017	11.168
B1937-26	295.251696	-26.03493	2.4822647836094	3.564
J1941+4320	295.495482	43.33509	1.189192897888	6.514
J1942+0147	295.6125	1.83639	0.711724	25
B1939+17	295.50429	17.72453	1.43624051227	4.915
J1942-2019	295.7097	-20.3231	3.63460946068	4.965
J1942+3941	295.59188	39.69483	0.73893939554	8.665
J1942+8106	295.72783	81.104813	4.91259383196	3.478
J1943+0609	295.87138	6.166	2.241015469291	3.269
B1940-12	295.85617	-12.62845	1.0283528703005	1.204
J1943+2210	295.8187125	22.1730975	196.6887956594	6.774
J1944+0907	296.03887491	9.12306353	192.856520843118	1.218
J1944-10	296	-10.3	2.444181	1.282
B1941-17	296.0218	-17.8364	1.188837612282	4.121
B1942+17	296.1325	17.92844	0.50077645051	4.877
J1944+2236	296.004461	22.606283	276.3963275801	7.6
B1942-00	296.36832	-0.6828	0.956359000718	3.164
J1945+07	296.48	7.28	0.931185	2.575
J1945+1211	296.29817	12.19617	0.2102255216	3.771
B1943+18	296.40042	18.57225	0.9357095566	7.351
J1946-09	296.5	-9	11	2.865
J1946-1312	296.74095	-13.21011	2.03307615879	5
J1946+14	296.7	14.7	0.438128	2.092
B1944+17	296.72102	18.09479	2.269537144722	0.3
J1946+2052	296.55888	20.87351	58.9616546384	3.51
B1944+22	296.60371	22.74983	0.74937248031	6.06
J1946+24	296.5	23.97	0.211461	4.296
J1946+2535	296.7046	25.5976	1.9411179295	8.305
J1946+2611	296.6909	26.197	2.2985321905	7.555
B1943-29	296.71556	-29.22975	1.042266043967	3.125
J1946+3417	296.6047079	34.28741392	315.443563681749	6.94
J1946-5403	296.643737	-54.061808	369.00369	1.15
J1947+0915	296.9426	9.2522	0.67533626251	5.154
J1947+10	296.9	10.73	0.900135	10.851
J1947-18	296.87917	-18.97	384.138167	1.101
J1947+1957	296.830979	19.95233	6.34886199737	6.767
J1947+2011g	296.95	20.18	122.399021	4.283
J1947-4215	296.77	-42.25	0.5561522	2.202
J1947-43	296.8	-43	5.526694	1.625
J1948+1808	297.092204	18.14171	2.53578996532	11.335
J1948+2333	297.080488	23.550897	1.892677023884	8.048
J1948+2551	297.073246	25.864431	5.085776357868	8.698
J1948-27	297	-27	3	6.425
J1948+2819	297.15996	28.32224	1.072164206927	11.042
B1946+35	297.104195	35.669738	1.394095109822	7.65
J1949+2306	297.2805	23.11542	0.757935555728	8.106
J1949+2516g	297.4	25.27	2.437003	15.085
B1946-25	297.35589	-25.4003	1.044259224797	1.046
J1949+3106	297.373489418	31.101057233	76.1140249316119	7.468
J1949+3426	297.30696	34.44275	2.573743095743	12.347
J1950+05	297.74	5.58	2.1933	3.939
J1950+2352g	297.73	23.87	3.127346	13.339
J1950+2414	297.68776525	24.24915664	232.30015221224	7.269
J1950+2556g	297.52	25.93	0.490523	14.546
J1950+3001	297.72367	30.02853	0.358562007983	8.759
J1951+1123	297.78437	11.39033	0.196306183979	1.513
J1951+4724	297.78104	47.40975	5.4966921263	9.442
B1949+14	298.02565	14.12483	3.63602406451	1.586
J1952+2513	298.08641	25.22892	0.92794739509	8.418
J1952+2630	298.1535004	26.5077981	48.233774295845	10.033
J1952+2702g	298.07	27.03	241.545894	7.803
J1952+2836g	298.2	28.6	55.493896	10.45
J1952+3021	298.08207	30.35556	0.60036073356	7.485
B1951+32	298.242525	32.877919	25.2964792556	3
J1953+1149	298.44779	11.8285	1.1738600935	10.52
J1953+1844g	298.43	18.73	225.225225	4.353
J1953+1846A	298.4	18.8	204.58	4
J1953+1846B	298.4	18.8	12.5	4
J1953+1846C	298.4	18.8	34.6	4
J1953+1846D	298.4	18.8	9.9	4
J1953+2732	298.2825	27.54672	0.749644859312	7.585
J1953+2819	298.39682	28.32764	0.98911728333	7.552
J1953+30	298.45	30.22	0.786658	2.968
J1954+1021	298.65333	10.3529	0.476317455542	4.28
J1954+2407	298.501558	24.120556	5.17050861803	4.176
J1954+2529	298.58215	25.490928	1.073871520286	7.803
J1954+2836	298.57979	28.6017	10.78643292	1.96
B1952+29	298.593975	29.388136	2.3436944112479	0.536
J1954+3852	298.504512	38.871078	2.833395130464	4.663
J1954+4357	298.66021	43.960379	0.72095913858	10.092
J1955-0907	299	-9.1	2.1	8.226
J1955+2527	298.9974801	25.4509564	205.22225531037	8.176
B1953+29	298.86614693	29.14539814	163.047912909761	6.304
J1955+2912g	298.85	29.2	3.57769	7.383
J1955+2930	298.78136	29.51383	0.93120469958	7.54
B1953+50	298.828182	50.998692	1.9270125222336	2.186
J1955+6708	298.911529	67.13753627	116.74869454326	5.304
J1956+07	299.1	7.27	0.199502	3.163
J1956+0838	299.21775	8.638	3.29043782203	3.538
J1956-2752	299.1	-27.9	3.845941	3.756
J1956+2826g	299.2	28.43	13.929517	6.481
J1957-0002	299.42758	-0.03522	1.03616638673	1.789
J1957+2516	299.3942146	25.2672433	252.41973709737	2.659
J1957+2831	299.33082	28.52885	3.250099739409	6.891
J1957+5033	299.412	50.555	2.66804534	1.365
J1958+2846	299.66696	28.765	3.4436537099	1.95
J1958+3033	299.52842	30.56464	0.910265474731	7.266
J1958+56	299.5	56.82	3.207184	4.342
B1957+20	299.9032078	20.80420061	622.122030511927	1.4
J1959+3620	299.90846	36.34142	2.46256179008	10.888
J2000+2920	300.06878	29.33541	0.32533198207	6.684
J2001-0349	300.47213	-3.8287	0.74364701461	5.961
